,Unnamed: 0,$distance,address,address_extended,category_ids,category_labels,country,email,factual_id,fax,hours,hours_display,latitude,locality,longitude,name,neighborhood,po_box,postcode,region,tel,website,date,userParams,searchparams
23,23,2258.368,3542 S Archer Ave,,[174],"[[Retail, Vintage and Thrift]]",us,8012@savers.com,0e77997b-775f-439a-bf0c-1e105996d765,,"{u'monday': [[u'6:00', u'21:00']], u'friday': [[u'9:00', u'21:00']], u'wednesday': [[u'9:00', u'21:00']], u'thursday': [[u'9:00', u'21:00']], u'sunday': [[u'9:00', u'21:00']], u'saturday': [[u'9:00', u'21:00']]}",Mon 6:00 AM-9:00 PM; Wed-Sun 9:00 AM-9:00 PM,41.82949,Chicago,-87.679448,Unique,"[South West Side, Ducktown]",,60609,IL,(773) 247-2599,https://stores.savers.com/il/chicago/unique-thrift-store-8012.html,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
24,24,2312.3374,3737 S Halsted St,Ste 1,[443],"[[Retail, Food and Beverage, Meat and Seafood]]",us,cyoung@allenbrothers.com,0330946c-a77f-4468-9176-41b777fcebf6,(773) 890-9377,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']]}",Mon-Fri 8:00 AM-5:00 PM,41.82597,Chicago,-87.645892,Allen Brothers,"[South West Side, Bridgeport]",,60609,IL,(773) 890-5100,http://www.allenbrothers.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
25,25,6110.6567,1717 S State St,,[167],"[[Retail, Pets]]",us,petrunich@dogonefunchicago.com,5f117b16-deb4-45a7-9a25-7b05f2e9c065,(312) 765-9971,"{u'monday': [[u'7:00', u'19:00']], u'tuesday': [[u'7:00', u'19:00']], u'friday': [[u'7:00', u'19:00']], u'wednesday': [[u'7:00', u'19:00']], u'thursday': [[u'7:00', u'19:00']], u'sunday': [[u'13:00', u'19:00']], u'saturday': [[u'8:00', u'19:00']]}",Mon-Fri 7:00 AM-7:00 PM; Sat 8:00 AM-7:00 PM; Sun 1:00 PM-7:00 PM,41.858274,Chicago,-87.627013,Dogone Fun,"[South Loop, Near South Side, Film Row]",,60616,IL,(312) 765-9364,http://www.dogonefunchicago.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
26,26,6146.631,1305 S Halsted St,,[129],"[[Retail, Bicycles]]",us,raptra@rapidtransitcycles.com,d7373732-dc8a-47ab-8b86-b93263eb8404,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'18:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'00:00', u'23:59']], u'saturday': [[u'10:00', u'18:00']]}",Mon-Thu 10:00 AM-8:00 PM; Fri-Sat 10:00 AM-6:00 PM; Sun 12:00 AM-11:59 PM,41.865079,Chicago,-87.646798,Rapid Transit Cycle Shop,"[West and Near West Side, Near West Side, Conleys Patch]",,60607,IL,(312) 243-4411,http://rapidtransitcycles.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
27,27,4747.1665,2200 S Western Ave,,[171],"[[Retail, Supermarkets and Groceries]]",us,,5dff5b7a-ac31-4e77-81cc-c50fe19cec8e,,"{u'monday': [[u'7:00', u'22:00']], u'tuesday': [[u'7:00', u'22:00']], u'friday': [[u'7:00', u'22:00']], u'wednesday': [[u'7:00', u'22:00']], u'thursday': [[u'7:00', u'22:00']], u'sunday': [[u'7:00', u'22:00']], u'saturday': [[u'7:00', u'22:00']]}",Open Daily 7:00 AM-10:00 PM,41.851835,Chicago,-87.68587,Fairplay Foods,"[West and Near West Side, Tri-taylor, Bohemian California]",,60608,IL,(773) 254-2576,http://www.fairplayfoods.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
28,28,6799.4414,1501 E 57th St,,[130],"[[Retail, Bookstores]]",us,catorders@powellschicago.com,0528fed8-030a-48c6-833e-7da4d2efe91d,(773) 955-2967,"{u'monday': [[u'9:00', u'23:00']], u'tuesday': [[u'9:00', u'23:00']], u'friday': [[u'9:00', u'23:00']], u'wednesday': [[u'9:00', u'23:00']], u'thursday': [[u'9:00', u'23:00']], u'sunday': [[u'9:00', u'23:00']], u'saturday': [[u'9:00', u'23:00']]}",Open Daily 9:00 AM-11:00 PM,41.791516,Chicago,-87.58881,Powell's Bookstore,"[South Side, Jackson Park Terrace, Hyde Park]",,60637,IL,(773) 955-7780,http://www.powellschicago.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
29,29,6894.214,800 S Desplaines St,,[147],"[[Retail, Flea Markets]]",us,maxwellstreet@cityofchicago.org,0d0a5d5a-da18-4fc8-9bbb-13a1455d44ef,,"{u'sunday': [[u'7:00', u'15:00']]}",Sun 7:00 AM-3:00 PM,41.871452,Chicago,-87.64387,Maxwell Street Market,"[West Loop, Duncans Addition, Near West Side]",,60607,IL,(312) 745-4676,http://www.cityofchicago.org/city/en/depts/dca/supp_info/maxwell_street_market.html,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
30,30,7850.228,40 S Halsted St,,[171],"[[Retail, Supermarkets and Groceries]]",us,marianos@grocerywebsites.com,56d2fb13-e090-4a61-a6e9-62822b9ac86a,,"{u'monday': [[u'6:00', u'22:00']], u'tuesday': [[u'6:00', u'22:00']], u'friday': [[u'6:00', u'22:00']], u'wednesday': [[u'6:00', u'22:00']], u'thursday': [[u'6:00', u'22:00']], u'sunday': [[u'6:00', u'22:00']], u'saturday': [[u'6:00', u'22:00']]}",Open Daily 6:00 AM-10:00 PM,41.880947,Chicago,-87.647569,Mariano's Fresh Market,"[Greektown, West and Near West Side, Near West Side]",,60661,IL,(312) 243-7657,http://www.marianos.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
31,31,8738.294,370 N Desplaines St,,"[171, 80]","[[Retail, Supermarkets and Groceries], [Healthcare, Pharmacies]]",us,,b8b45cb6-63a0-4707-b0aa-fc07c74a9c12,,"{u'monday': [[u'6:00', u'23:59']], u'tuesday': [[u'6:00', u'23:59']], u'friday': [[u'6:00', u'23:59']], u'wednesday': [[u'6:00', u'23:59']], u'thursday': [[u'6:00', u'23:59']], u'sunday': [[u'6:00', u'23:59']], u'saturday': [[u'6:00', u'23:59']]}",Open Daily 6:00 AM-11:59 PM,41.888628,Chicago,-87.644483,Jewel-Osco,"[Fulton Market, West Loop, West and Near West Side]",,60661,IL,(312) 243-2710,http://www.jewelosco.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
32,32,4495.5015,1711 W Cermak Rd,,[149],"[[Retail, Food and Beverage]]",us,support@cermakfresh.com,2373e179-124b-4f1e-b5be-f47d099e80bb,,"{u'monday': [[u'7:00', u'22:00']], u'tuesday': [[u'7:00', u'22:00']], u'friday': [[u'7:00', u'22:00']], u'wednesday': [[u'7:00', u'22:00']], u'thursday': [[u'7:00', u'22:00']], u'sunday': [[u'7:00', u'22:00']], u'saturday': [[u'7:00', u'22:00']]}",Open Daily 7:00 AM-10:00 PM,41.852096,Chicago,-87.669254,Cermak Produce,"[Lower West Side, West and Near West Side]",,60608,IL,(773) 847-1100,http://www.cermakfresh.com/stores/cermak-7-pilsen,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
33,33,2496.5706,4023 S Archer Ave,,[171],"[[Retail, Supermarkets and Groceries]]",us,,00949faa-31a1-4e0f-8b3e-71e6b447512f,,"{u'monday': [[u'6:00', u'11:30']], u'tuesday': [[u'6:00', u'11:30']], u'friday': [[u'6:00', u'11:30']], u'wednesday': [[u'6:00', u'11:30']], u'thursday': [[u'6:00', u'11:30']], u'sunday': [[u'6:00', u'11:30']], u'saturday': [[u'6:00', u'11:30']]}",Open Daily 6:00 AM-11:30 AM,41.820144,Chicago,-87.694157,El Guero,"[South West Side, South Brighton]",,60632,IL,(773) 847-1600,http://www.supermercadoselguero.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
34,34,2502.6448,3307 S Archer Ave,,[162],"[[Retail, Music, Video and DVD]]",us,store@thevideostrip.com,0d617979-eb56-4331-b278-57551d6080ca,(417) 548-7715,"{u'monday': [[u'13:00', u'23:59']], u'tuesday': [[u'13:00', u'23:59']], u'friday': [[u'13:00', u'23:59']], u'wednesday': [[u'13:00', u'23:59']], u'thursday': [[u'13:00', u'23:59']], u'sunday': [[u'13:00', u'23:59']], u'saturday': [[u'12:00', u'23:59']]}",Mon-Fri 1:00 PM-11:59 PM; Sat 12:00 PM-11:59 PM; Sun 1:00 PM-11:59 PM,41.833868,Chicago,-87.671672,Video Strip,"[South West Side, Mount Pleasant]",,60608,IL,(773) 927-4307,http://www.thevideostrip.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
35,35,4556.2983,1900 W Cermak Rd,,[148],"[[Retail, Florists]]",us,info@flordelmonte.com,1e14adab-b945-47bb-b610-2ffede695632,,"{u'tuesday': [[u'10:00', u'16:00']], u'friday': [[u'10:00', u'16:00']], u'wednesday': [[u'10:00', u'16:00']], u'thursday': [[u'10:00', u'16:00']], u'saturday': [[u'10:00', u'14:00']]}",Tue-Fri 10:00 AM-4:00 PM; Sat 10:00 AM-2:00 PM,41.852344,Chicago,-87.673518,Flor Del Monte,"[West and Near West Side, Lower West Side, Tri-taylor]",,60608,IL,(773) 523-3573,http://www.flordelmonte.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
36,36,6657.167,1444 S Michigan Ave,,"[466, 159]","[[Healthcare, Optometrist], [Retail, Glasses]]",us,soloeyecarechicago@gmail.com,11309818-5ccf-4f42-84b3-2a10c0e84096,(312) 588-0599,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'8:00', u'20:00']], u'friday': [[u'10:00', u'17:00']], u'wednesday': [[u'8:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'saturday': [[u'8:00', u'15:00']]}",Mon 10:00 AM-8:00 PM; Tue-Wed 8:00 AM-8:00 PM; Thu 10:00 AM-8:00 PM; Fri 10:00 AM-5:00 PM; Sat 8:00 AM-3:00 PM,41.862778,Chicago,-87.624243,SoLo Eye Care & Eyewear Gallery,"[Near South Side, Film Row, South Loop]",,60605,IL,(312) 588-5999,http://www.soloeyecare.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
37,37,5632.9893,3724 W 26th St,,[150],"[[Retail, Food and Beverage, Beer, Wine and Spirits]]",us,clients@morenosliquors.com,01ccc03c-8ac9-4f59-ac2f-5a5e514c6299,(318) 985-2836,"{u'monday': [[u'9:00', u'22:00']], u'tuesday': [[u'9:00', u'22:00']], u'friday': [[u'9:00', u'23:59']], u'wednesday': [[u'9:00', u'22:00']], u'thursday': [[u'9:00', u'22:00']], u'sunday': [[u'11:00', u'22:00']], u'saturday': [[u'9:00', u'23:59']]}",Mon-Thu 9:00 AM-10:00 PM; Fri-Sat 9:00 AM-11:59 PM; Sun 11:00 AM-10:00 PM,41.84446,Chicago,-87.718117,Moreno's Liquors,"[South Lawndale, Lawndale]",,60623,IL,(773) 277-7737,http://www.morenosliquors.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
38,38,3605.2356,5959 S Lowe Ave,,[171],"[[Retail, Supermarkets and Groceries]]",us,marketing@goodnessgreeness.com,11dce35c-555d-4e5e-a355-8421b9da2c2b,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.785376,Chicago,-87.640893,Goodness Greeness,"[Englewood, South West Side]",,60621,IL,(773) 224-4411,http://www.goodnessgreeness.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
39,39,8492.153,1 S Wabash Ave,,[144],"[[Retail, Fashion, Jewelry and Watches]]",us,director@windycitydiamonds.com,2471593e-ceb6-4593-b25c-3a78477e4046,(312) 327-9464,"{u'monday': [[u'11:00', u'17:30']], u'tuesday': [[u'11:00', u'17:30']], u'friday': [[u'11:00', u'17:30']], u'wednesday': [[u'11:00', u'17:30']], u'thursday': [[u'11:00', u'17:30']], u'saturday': [[u'10:00', u'16:00']]}",Mon-Fri 11:00 AM-5:30 PM; Sat 10:00 AM-4:00 PM,41.882005,Chicago,-87.626088,Windy City Diamonds,"[Cityfront Place, Loop, Fort Dearborn Addition]",,60603,IL,(312) 327-9463,http://www.windycitydiamonds.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
40,40,833.15204,4520 S Damen Ave,,"[141, 442]","[[Retail, Department Stores], [Retail, Discount Stores]]",us,terrell@coat.com,9e5412ea-0572-446b-ac83-d9f0f3a35fe7,(802) 864-1119,"{u'monday': [[u'10:00', u'21:00']], u'tuesday': [[u'10:00', u'21:00']], u'friday': [[u'10:00', u'21:00']], u'wednesday': [[u'10:00', u'21:00']], u'thursday': [[u'10:00', u'21:00']], u'sunday': [[u'10:00', u'19:00']], u'saturday': [[u'10:00', u'21:00']]}",Mon-Sat 10:00 AM-9:00 PM; Sun 10:00 AM-7:00 PM,41.810908,Chicago,-87.676219,Burlington Coat Factory,"[South West Side, New City]",,60609,IL,(773) 254-0054,http://www.burlingtoncoatfactory.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
41,41,8310.865,35 N Wells St,,[145],"[[Retail, Fashion, Shoes]]",us,beehiveshoeworks@gmail.com,b7fc1afb-df1b-412a-80b9-e1aa997b8c0d,,"{u'monday': [[u'7:30', u'18:00']], u'tuesday': [[u'7:30', u'18:00']], u'friday': [[u'7:30', u'18:00']], u'wednesday': [[u'7:30', u'18:00']], u'thursday': [[u'7:30', u'18:00']], u'saturday': [[u'9:00', u'15:00']]}",Mon-Fri 7:30 AM-6:00 PM; Sat 9:00 AM-3:00 PM,41.882449,Chicago,-87.633756,Bee Hive Shoe Works,"[Haymarket, Loop]",,60606,IL,(312) 263-4888,http://www.beehive-shoeworks.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
42,42,8336.243,42 S State St,Ste 1,[126],"[[Retail, Arts and Crafts]]",us,info@dickblick.com,c53e0efa-bcf6-4b2b-9d86-23c59ca8d0c5,,"{u'monday': [[u'8:00', u'20:00']], u'tuesday': [[u'8:00', u'20:00']], u'friday': [[u'8:00', u'20:00']], u'wednesday': [[u'8:00', u'20:00']], u'thursday': [[u'8:00', u'20:00']], u'sunday': [[u'11:00', u'18:00']], u'saturday': [[u'10:00', u'20:00']]}",Mon-Fri 8:00 AM-8:00 PM; Sat 10:00 AM-8:00 PM; Sun 11:00 AM-6:00 PM,41.88105,Chicago,-87.6279,Blick Art Materials,[Loop],,60603,IL,(312) 920-0300,http://www.dickblick.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
43,43,8351.877,219 N Carpenter St,,[167],"[[Retail, Pets]]",us,,94fe0b08-b22b-43dd-a89a-bc0ca64196b3,(312) 276-8588,"{u'monday': [[u'7:00', u'19:00']], u'tuesday': [[u'7:00', u'19:00']], u'friday': [[u'7:00', u'19:00']], u'wednesday': [[u'7:00', u'19:00']], u'thursday': [[u'7:00', u'19:00']], u'sunday': [[u'7:00', u'19:00']], u'saturday': [[u'7:00', u'19:00']]}",Open Daily 7:00 AM-7:00 PM,41.886218,Chicago,-87.653276,Tucker Pup's Dog Activity Center,"[Fulton Market, West and Near West Side, Carpenters Addition]",,60607,IL,(312) 829-8787,http://www.tuckerpups.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
44,44,8372.146,810 W Lake St,,[250],"[[Retail, Housewares]]",us,marty@nwcutlery.com,05e5d2ae-72e5-4956-8ee6-a61e07a446e8,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'7:00', u'17:00']], u'friday': [[u'7:00', u'17:00']], u'wednesday': [[u'7:00', u'19:00']], u'thursday': [[u'7:00', u'17:00']], u'saturday': [[u'8:00', u'14:00']]}",Mon 9:00 AM-5:00 PM; Tue 7:00 AM-5:00 PM; Wed 7:00 AM-7:00 PM; Thu-Fri 7:00 AM-5:00 PM; Sat 8:00 AM-2:00 PM,41.885796,Chicago,-87.648058,Northwestern Cutlery,"[Fulton Market, West and Near West Side, Carpenters Addition]",,60607,IL,(312) 421-3666,http://nwcutlery.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
