,Unnamed: 0,$distance,address,address_extended,category_ids,category_labels,country,email,factual_id,fax,hours,hours_display,latitude,locality,longitude,name,neighborhood,po_box,postcode,region,tel,website
40,40,3150.9954,810 W 31st St,,[10],"[[Automotive, Maintenance and Repair, Oil and Lube]]",us,customerservice@jiffylube.com,1793fd34-988a-4943-af9d-1d3458d942e4,,"{u'monday': [[u'8:00', u'20:00']], u'tuesday': [[u'8:00', u'20:00']], u'friday': [[u'8:00', u'20:00']], u'wednesday': [[u'8:00', u'20:00']], u'thursday': [[u'8:00', u'20:00']], u'sunday': [[u'9:00', u'17:00']], u'saturday': [[u'8:00', u'18:00']]}",Mon-Fri 8:00 AM-8:00 PM; Sat 8:00 AM-6:00 PM; Sun 9:00 AM-5:00 PM,41.838252,Chicago,-87.646761,Jiffy Lube,"[West and Near West Side, Bridgeport, Lower West Side]",,60608,IL,(312) 225-2911,http://www.jiffylube.com/
41,41,3256.525,3540 S Halsted St,,[7],"[[Automotive, Car Wash and Detail]]",us,3540@lookingoodcarwash.com,6bb5ae8f-e9db-4222-a096-8e4bdaf1c4f0,,"{u'monday': [[u'9:00', u'18:00']], u'tuesday': [[u'9:00', u'18:00']], u'friday': [[u'9:00', u'18:00']], u'wednesday': [[u'9:00', u'18:00']], u'thursday': [[u'9:00', u'18:00']], u'sunday': [[u'9:00', u'16:00']], u'saturday': [[u'8:00', u'18:00']]}",Mon-Fri 9:00 AM-6:00 PM; Sat 8:00 AM-6:00 PM; Sun 9:00 AM-4:00 PM,41.829523,Chicago,-87.646716,Lookin' Good Car Wash,[Bridgeport],,60609,IL,(773) 890-1226,http://www.lookingoodcarwash.com
42,42,5036.6885,1125 W Van Buren St,,[9],"[[Automotive, Maintenance and Repair]]",us,chicagoautocenter@yahoo.com,39194f92-e3f2-47a5-814c-41daa85adde6,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:00', u'14:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 8:00 AM-2:00 PM,41.876432,Chicago,-87.655053,Chicago Auto Center,"[Near West Side, West and Near West Side, Duncans Addition]",,60607,IL,(312) 226-2886,http://www.chicagoauto.net/
43,43,5832.2275,417 N Hoyne Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,acorngarageinc@yahoo.com,161244b1-7abf-4de2-948b-14e5fca21bb8,,"{u'monday': [[u'7:00', u'18:00']], u'tuesday': [[u'7:00', u'18:00']], u'friday': [[u'7:00', u'18:00']], u'wednesday': [[u'7:00', u'18:00']], u'thursday': [[u'7:00', u'18:00']]}",Mon-Fri 7:00 AM-6:00 PM,41.889192,Chicago,-87.679198,Acorn Garage,"[West and Near West Side, West Town]",,60612,IL,(312) 491-8519,http://www.acorngarage.lbu.com/
44,44,5870.922,1210 W Lake St,,[9],"[[Automotive, Maintenance and Repair]]",us,,1169db11-f12e-4f2c-ad2e-a50b90384fbf,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'9:00', u'15:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 9:00 AM-3:00 PM,41.885597,Chicago,-87.657342,Wizard Werks,"[West and Near West Side, Near West Side, West Loop]",,60607,IL,(312) 291-9449,http://wizardwerkschi.com
45,45,5121.728,1050 W Van Buren St,,[9],"[[Automotive, Maintenance and Repair]]",us,guyandsons@ameritech.net,18717514-6d8a-403a-9660-f573a397650c,,"{u'monday': [[u'6:30', u'16:00']], u'tuesday': [[u'6:30', u'16:00']], u'friday': [[u'6:30', u'16:00']], u'wednesday': [[u'6:30', u'16:00']], u'thursday': [[u'6:30', u'16:00']]}",Mon-Fri 6:30 AM-4:00 PM,41.876784,Chicago,-87.653807,Guy & Sons Auto Rebuilders,"[Near West Side, West Loop, West and Near West Side]",,60607,IL,(312) 421-4700,
46,46,1465.7809,3147 S Archer Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,info@smartstopselfstorage.com,127b87c8-72d5-45a7-a2ca-1e0eccfbd010,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'9:00', u'15:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 9:00 AM-3:00 PM,41.836711,Chicago,-87.667062,Metro Auto Body Group,"[South West Side, Mount Pleasant]",,60608,IL,(773) 376-5800,http://www.metroautobodygroup.com
47,47,8321.599,834 N Rush St,,[4],"[[Automotive, Car Dealers and Leasing]]",us,goldcoastbentley@gmail.com,14d9f0bd-e14b-46a6-9191-13e56e262fb2,(312) 280-9910,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'18:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'saturday': [[u'10:00', u'18:00']]}",Mon-Thu 10:00 AM-8:00 PM; Fri-Sat 10:00 AM-6:00 PM,41.897773,Chicago,-87.626285,Gold Coast Bentley,"[Near North Side, Magnificent Mile, Streeterville]",,60611,IL,(312) 280-4848,http://www.bentleygoldcoast.com
48,48,1780.3098,3956 S Archer Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,archerautoglass@yahoo.com,2e3f8e2a-21cc-4816-843e-a46365c8d179,(773) 247-7551,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']], u'saturday': [[u'8:00', u'17:00']]}",Mon-Sat 8:00 AM-5:00 PM,41.821812,Chicago,-87.691923,Archer Auto Glass,"[South Brighton, South West Side]",,60632,IL,(773) 247-2000,http://www.archerautoglass.com
49,49,8126.3066,1240 N Halsted St,,[7],"[[Automotive, Car Wash and Detail]]",us,,5f8ac2bf-c837-4453-b0e1-87cd63098c8a,,"{u'monday': [[u'7:00', u'19:00']], u'tuesday': [[u'7:00', u'19:00']], u'friday': [[u'7:00', u'19:00']], u'wednesday': [[u'7:00', u'19:00']], u'thursday': [[u'7:00', u'19:00']], u'sunday': [[u'9:00', u'17:00']], u'saturday': [[u'8:00', u'19:00']]}",Mon-Fri 7:00 AM-7:00 PM; Sat 8:00 AM-7:00 PM; Sun 9:00 AM-5:00 PM,41.904783,Chicago,-87.648383,Tempus Auto Spa,"[Fifty Acres, Goose Island, West and Near West Side]",,60642,IL,(312) 664-5900,http://www.tempuscarspa.com
50,50,1988.6052,3050 S Christiana Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,5fc29fd4-fa51-4ea1-886e-48dd82cb1897,,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'19:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'saturday': [[u'8:00', u'18:00']]}",Mon-Fri 8:00 AM-7:00 PM; Sat 8:00 AM-6:00 PM,41.837491,Chicago,-87.708744,Santos Auto Repair,"[Lawndale, South Lawndale]",,60623,IL,(773) 247-1001,
51,51,8729.2,1156 N State St,,[9],"[[Automotive, Maintenance and Repair]]",us,directrepair.inc@gmail.com,23f44d42-b8bd-43c0-aee6-6eaa7dd25b50,,"{u'monday': [[u'10:00', u'19:00']], u'tuesday': [[u'10:00', u'19:00']], u'friday': [[u'10:00', u'19:00']], u'wednesday': [[u'10:00', u'19:00']], u'thursday': [[u'10:00', u'19:00']], u'saturday': [[u'10:00', u'18:00']]}",Mon-Fri 10:00 AM-7:00 PM; Sat 10:00 AM-6:00 PM,41.903457,Chicago,-87.628839,Direct Repair,"[Gold Coast, Gold Cost, Near North Side]",,60610,IL,(312) 944-9630,http://www.mydirectrepair.com
52,52,8558.291,1049 W North Ave,,[10],"[[Automotive, Maintenance and Repair, Oil and Lube]]",us,phall@soundfleetmanagement.com,0bf6c3ec-8294-42b0-9164-d2cbdc048102,(252) 634-2611,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'19:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'sunday': [[u'9:00', u'17:00']], u'saturday': [[u'7:30', u'18:00']]}",Mon-Fri 8:00 AM-7:00 PM; Sat 7:30 AM-6:00 PM; Sun 9:00 AM-5:00 PM,41.910659,Chicago,-87.655202,Jiffy Lube,"[Noble Square, Goose Island, West and Near West Side]",,60642,IL,(312) 642-1991,http://www.jiffylube.com/
53,53,6706.549,452 N Halsted St,,[7],"[[Automotive, Car Wash and Detail]]",us,wewashiii@aol.com,0dd81fc3-7eca-4fea-a8a7-b52eb3e269ee,(512) 863-9563,"{u'monday': [[u'7:00', u'19:00']], u'tuesday': [[u'7:00', u'19:00']], u'friday': [[u'7:00', u'19:00']], u'wednesday': [[u'7:00', u'19:00']], u'thursday': [[u'7:00', u'19:00']], u'sunday': [[u'8:00', u'18:00']], u'saturday': [[u'7:00', u'19:00']]}",Mon-Sat 7:00 AM-7:00 PM; Sun 8:00 AM-6:00 PM,41.89057,Chicago,-87.64779,We Wash III,"[Fulton Market, Carpenters Addition, West and Near West Side]",,60642,IL,(312) 666-3011,http://www.wewashchicago.com
54,54,3293.6643,2701 S Halsted St,,[9],"[[Automotive, Maintenance and Repair]]",us,tonysauto@sbcglobal.net,24d83184-ee0a-4409-8e02-56c768d22031,,"{u'monday': [[u'8:00', u'17:30']], u'tuesday': [[u'8:00', u'17:30']], u'friday': [[u'8:00', u'17:30']], u'wednesday': [[u'8:00', u'17:30']], u'thursday': [[u'8:00', u'17:30']], u'saturday': [[u'8:00', u'12:00']]}",Mon-Fri 8:00 AM-5:30 PM; Sat 8:00 AM-12:00 PM,41.844239,Chicago,-87.646232,Tony's Auto Collision Center,"[Lower West Side, Bridgeport, West and Near West Side]",,60608,IL,(312) 225-6500,http://www.tonysautocollisionchicago.com
55,55,5769.686,5959 S Western Ave,,"[12, 10]","[[Automotive, Maintenance and Repair, Tires], [Automotive, Maintenance and Repair, Oil and Lube]]",us,contactus@pepboys.com,69647f4f-cde0-479f-bd6c-9ddd9fca499a,(630) 986-1914,"{u'monday': [[u'8:00', u'20:00']], u'tuesday': [[u'8:00', u'20:00']], u'friday': [[u'8:00', u'20:00']], u'wednesday': [[u'8:00', u'20:00']], u'thursday': [[u'8:00', u'20:00']], u'sunday': [[u'9:00', u'18:00']], u'saturday': [[u'8:00', u'20:00']]}",Mon-Sat 8:00 AM-8:00 PM; Sun 9:00 AM-6:00 PM,41.78503,Chicago,-87.683197,Pep Boys Auto Parts & Service,[South West Side],,60636,IL,(773) 776-9477,http://storelocator.pepboys.com/pepboys/stores/chicago/pep_boys_chicago/00990
56,56,6550.0083,2553 W Chicago Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,sales@chicagomotors.com,85754512-56cb-483e-9749-06c3533ebe10,(312) 787-3219,"{u'monday': [[u'9:00', u'18:00']], u'tuesday': [[u'9:00', u'18:00']], u'friday': [[u'9:00', u'18:00']], u'wednesday': [[u'9:00', u'18:00']], u'thursday': [[u'9:00', u'18:00']], u'saturday': [[u'9:00', u'16:00']]}",Mon-Fri 9:00 AM-6:00 PM; Sat 9:00 AM-4:00 PM,41.895615,Chicago,-87.691193,Chicago Motors,"[West Town, West and Near West Side]",,60622,IL,(773) 235-6500,http://www.chicagomotors.com/
57,57,5451.294,2033 W Walnut St,,[6],"[[Automotive, Car Parts and Accessories]]",us,service@standardequipent.com,2b9dfa49-12e1-490d-af2d-8345d09eb364,,"{u'monday': [[u'7:00', u'20:00']], u'tuesday': [[u'7:00', u'20:00']], u'friday': [[u'7:00', u'20:00']], u'wednesday': [[u'7:00', u'20:00']], u'thursday': [[u'7:00', u'20:00']]}",Mon-Fri 7:00 AM-8:00 PM,41.885641,Chicago,-87.677621,Standard Equipment Company,"[Maplewood Courts, Near West Side, West and Near West Side]",,60612,IL,(312) 829-1919,http://www.standardequipment.com
58,58,2576.5012,4400 S Western Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,65bc0c87-bf12-4bac-967d-da1018070c03,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'7:00', u'17:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 7:00 AM-5:00 PM,41.813734,Chicago,-87.684752,Mexico Mufflers & Brakes,"[South Brighton, South West Side]",,60609,IL,(773) 376-4410,http://www.automufflersbrakes.com/
59,59,7930.68,875 N Orleans St,,[7],"[[Automotive, Car Wash and Detail]]",us,hayden@goldcoast-iq.com,33bd74b3-7344-4845-89af-d6c61a1ad846,(954) 640-0370,"{u'monday': [[u'7:00', u'20:00']], u'tuesday': [[u'7:00', u'20:00']], u'friday': [[u'7:00', u'20:00']], u'wednesday': [[u'7:00', u'20:00']], u'thursday': [[u'7:00', u'20:00']], u'sunday': [[u'8:00', u'19:00']], u'saturday': [[u'7:00', u'20:00']]}",Mon-Sat 7:00 AM-8:00 PM; Sun 8:00 AM-7:00 PM,41.898783,Chicago,-87.637125,Gold Coast Car Wash,"[River North, Near North Side, Little Sicily]",,60610,IL,(312) 988-9524,http://www.goldcoast-carwash.com/
60,60,8583.68,1520 N Halsted St,,[7],"[[Automotive, Car Wash and Detail]]",us,,1c827e66-19fa-42bc-9d6d-0e93fe069663,,"{u'monday': [[u'7:30', u'19:00']], u'tuesday': [[u'7:30', u'19:00']], u'friday': [[u'7:30', u'19:00']], u'wednesday': [[u'7:30', u'19:00']], u'thursday': [[u'7:30', u'19:00']], u'saturday': [[u'7:30', u'18:00']]}",Mon-Fri 7:30 AM-7:00 PM; Sat 7:30 AM-6:00 PM,41.909188,Chicago,-87.648364,We'll Clean,"[Goose Island, West and Near West Side]",,60642,IL,(312) 944-5343,http://www.wellclean.com/
61,61,5693.5063,1308 W Randolph St,,[7],"[[Automotive, Car Wash and Detail]]",us,results@buzzazz.com,59211e90-7d23-44fe-8963-5ae88504de63,,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'19:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'sunday': [[u'8:00', u'19:00']], u'saturday': [[u'8:00', u'19:00']]}",Open Daily 8:00 AM-7:00 PM,41.884457,Chicago,-87.659258,Gateway Auto Spot,"[Near West Side, West Loop, West and Near West Side]",,60607,IL,(312) 929-2122,http://www.gatewaychicago.com/
62,62,5699.247,5418 S Pulaski Rd,,[9],"[[Automotive, Maintenance and Repair]]",us,,eed7994c-6b01-4bac-943f-1d125f3f45de,(773) 581-3432,"{u'monday': [[u'8:00', u'17:30']], u'tuesday': [[u'8:00', u'17:30']], u'friday': [[u'8:00', u'17:30']], u'wednesday': [[u'8:00', u'17:30']], u'thursday': [[u'8:00', u'17:30']], u'saturday': [[u'8:00', u'15:00']]}",Mon-Fri 8:00 AM-5:30 PM; Sat 8:00 AM-3:00 PM,41.79452,Chicago,-87.723421,Car-X Auto Service,"[West Elsdon, South West Side]",,60632,IL,(773) 581-7191,http://www.carx.com/
63,63,6297.5938,1401 W Grand Ave,,"[10, 12]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Tires]]",us,randautocenter@relevantyellow.com,c4944f17-79e5-4dbc-9c88-50ddaa55d1fe,(312) 226-7979,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']]}",Mon-Fri 8:00 AM-6:00 PM,41.891036,Chicago,-87.662388,Grand Auto Center,"[Greek Town, West and Near West Side, Goose Island]",,60642,IL,(312) 226-1500,http://www.bodyshopchicago.com
64,64,6320.711,4722 W Harrison St,,[9],"[[Automotive, Maintenance and Repair]]",us,customerfirst@maaco.com,698bcc6d-5461-401a-9d59-7736efe01f0b,,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']], u'saturday': [[u'9:00', u'12:00']]}",Mon-Fri 8:00 AM-5:00 PM; Sat 9:00 AM-12:00 PM,41.873205,Chicago,-87.743482,Maaco Collision Repair and Auto Painting,"[Mandell, West and Near West Side]",,60644,IL,(773) 295-4875,http://maaco-chicago.com/
65,65,5894.209,1945 W Hubbard St,Unit A,[6],"[[Automotive, Car Parts and Accessories]]",us,,5c88fa22-3b03-415e-bb99-a06d93b2da17,(618) 624-1935,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']], u'sunday': [[u'9:00', u'16:00']], u'saturday': [[u'8:00', u'16:00']]}",Mon-Fri 8:00 AM-5:00 PM; Sat 8:00 AM-4:00 PM; Sun 9:00 AM-4:00 PM,41.889543,Chicago,-87.67636,Safelite Auto Glass,"[West and Near West Side, West Town]",,60622,IL,(888) 843-2798,http://www.safelite.com/
66,66,4046.3528,2711 W 51st St,,[6],"[[Automotive, Car Parts and Accessories]]",us,eguzman8929@yahoo.com,004086ef-fb5c-4751-b986-1a138db0ab0b,(773) 436-8105,"{u'monday': [[u'10:00', u'19:00']], u'friday': [[u'10:00', u'19:00']], u'wednesday': [[u'10:00', u'19:00']], u'thursday': [[u'10:00', u'19:00']], u'sunday': [[u'10:00', u'17:00']], u'saturday': [[u'10:00', u'19:00']]}",Mon 10:00 AM-7:00 PM; Wed-Sat 10:00 AM-7:00 PM; Sun 10:00 AM-5:00 PM,41.800995,Chicago,-87.692655,Guzman Custom Car Audio,"[South West Side, Marquette Manor]",,60632,IL,(773) 436-8101,http://www.guzmancustomcaraudio.ezlocal.com/
67,67,6520.1436,1053 W Grand Ave,,[4],"[[Automotive, Car Dealers and Leasing]]",us,chicago_service@teslamotors.com,b1d71b4c-af81-4202-8774-f5d46ba5a470,,"{u'monday': [[u'10:00', u'18:00']], u'tuesday': [[u'10:00', u'18:00']], u'friday': [[u'10:00', u'18:00']], u'wednesday': [[u'10:00', u'18:00']], u'thursday': [[u'10:00', u'18:00']], u'saturday': [[u'10:00', u'18:00']]}",Mon-Sat 10:00 AM-6:00 PM,41.890966,Chicago,-87.65426,Tesla Store,"[West and Near West Side, Carpenters Addition, Goose Island]",,60642,IL,(312) 733-9780,
68,68,5993.925,2101 S Laramie Ave,,"[10, 13]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Transmissions]]",us,everardovenegas27@hotmail.com,a81b0d3d-5512-477d-a44a-8db19e17f6ed,(954) 727-2221,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'sunday': [[u'8:00', u'13:00']], u'saturday': [[u'8:00', u'17:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 8:00 AM-5:00 PM; Sun 8:00 AM-1:00 PM,41.852774,Cicero,-87.753906,Mufflers & Brakes 4 Less,[Clyde],,60804,IL,(708) 652-4800,http://www.mufflersandbrakes4less.com
69,69,1676.4148,3001 S Kedzie Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,frankswestside@gmail.com,6571f4ae-b75d-4187-b609-d2d029ba0e00,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'sunday': [[u'9:00', u'15:00']], u'saturday': [[u'8:00', u'18:00']]}",Mon-Sat 8:00 AM-6:00 PM; Sun 9:00 AM-3:00 PM,41.839131,Chicago,-87.704767,Franks West Side Auto Parts,"[West and Near West Side, South Lawndale]",,60623,IL,(773) 254-4800,http://www.frankswestsideautoparts.com/
70,70,6701.389,1710 W Chicago Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,51c1065e-c59a-4fb6-87ba-e1493810094b,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.896216,Chicago,-87.670396,Chicago Auto Repair Service,"[Goose Island, West Town, Greek Town]",,60622,IL,(312) 624-8665,
71,71,3331.8499,1347 S Ashland Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,fernandezautoglass51@gmail.com,7cbf741a-32bc-488c-b1ab-c8caef08ec87,(407) 660-2100,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']]}",Mon-Fri 8:00 AM-5:00 PM,41.863499,Chicago,-87.666219,Majestic Auto Glass,"[West and Near West Side, Near West Side]",,60608,IL,(312) 455-8343,http://www.ashlandautoglass.com/
72,72,8222.578,6010 S Archer Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,6b5eac14-0eeb-4b1e-9bf7-10c38f3dec73,,"{u'saturday': [[u'8:00', u'15:00']]}",Sat 8:00 AM-3:00 PM,41.795203,Chicago,-87.76669,Jaime Auto Service,"[Archer Limits, Garfield Ridge]",,60638,IL,(773) 582-5524,http://clicks.superpages.com/ct/clickThrough?SRC=&target=SP&PN=1&FP=profile&PGID=yp609.8084.1447951930124.14533819738&ALG=113&TS=nbt&OF=1&ACTION=log
73,73,4938.709,4955 S Halsted St,,[10],"[[Automotive, Maintenance and Repair, Oil and Lube]]",us,info@southwest-motors.com,38f62c71-3543-41ee-a440-61b7e8839080,(773) 675-8417,"{u'monday': [[u'9:00', u'18:00']], u'tuesday': [[u'9:00', u'18:00']], u'friday': [[u'9:00', u'18:00']], u'wednesday': [[u'9:00', u'18:00']], u'thursday': [[u'9:00', u'18:00']], u'saturday': [[u'9:00', u'18:00']]}",Mon-Sat 9:00 AM-6:00 PM,41.803727,Chicago,-87.645131,Southwest Motors,"[South West Side, New City]",,60609,IL,(773) 538-4572,http://www.southwest-motors.com
74,74,3743.0525,825 S Western Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,pinarogelio@hotmail.com,5cb5c02d-b104-4c53-ac94-d01b8e4364df,(312) 666-6271,"{u'monday': [[u'7:00', u'18:30']], u'tuesday': [[u'7:00', u'18:30']], u'friday': [[u'7:00', u'18:30']], u'wednesday': [[u'7:00', u'18:30']], u'thursday': [[u'7:00', u'18:30']], u'saturday': [[u'7:00', u'13:00']]}",Mon-Fri 7:00 AM-6:30 PM; Sat 7:00 AM-1:00 PM,41.870556,Chicago,-87.68591,Trans-O-Mex,"[West and Near West Side, Claremont Cottages, Tri-taylor]",,60612,IL,(312) 666-1616,http://www.transomex.com
75,75,4071.2004,345 W 31st St,,"[10, 12]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Tires]]",us,bobson345@aol.com,4a2f740e-ffac-4d46-9b71-e9743adf3141,(312) 842-1343,"{u'monday': [[u'7:30', u'17:00']], u'tuesday': [[u'7:30', u'17:00']], u'friday': [[u'7:30', u'17:00']], u'wednesday': [[u'7:30', u'17:00']], u'thursday': [[u'7:30', u'17:00']]}",Mon-Fri 7:30 AM-5:00 PM,41.838085,Chicago,-87.635636,Bob & Son Car Care Center,"[Armour Square, South Side, Bronzeville]",,60616,IL,(312) 842-1952,http://bobandsoncarcarecenter.com
76,76,6030.38,2036 W Grand Ave,,[7],"[[Automotive, Car Wash and Detail]]",us,,3947be08-5d2b-43cb-b558-aebefc493bdc,(702) 364-9591,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'20:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'20:00']], u'sunday': [[u'8:00', u'17:00']], u'saturday': [[u'8:00', u'20:00']]}",Mon-Wed 8:00 AM-7:00 PM; Thu-Sat 8:00 AM-8:00 PM; Sun 8:00 AM-5:00 PM,41.890933,Chicago,-87.678436,Car Wash Quiroga's Detail,"[West Town, West and Near West Side]",,60612,IL,(312) 850-2474,http://www.quirogacarwashes.com/
77,77,2107.53,4139 S Western Blvd,,"[12, 10, 13]","[[Automotive, Maintenance and Repair, Tires], [Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Transmissions]]",us,magallanespati@hotmail.com,08bfc873-7268-43ae-b1ba-06f937888b62,(773) 847-1246,"{u'monday': [[u'8:00', u'18:30']], u'tuesday': [[u'8:00', u'18:30']], u'friday': [[u'8:00', u'18:30']], u'wednesday': [[u'8:00', u'18:30']], u'thursday': [[u'8:00', u'18:30']], u'saturday': [[u'8:00', u'15:30']]}",Mon-Fri 8:00 AM-6:30 PM; Sat 8:00 AM-3:30 PM,41.817959,Chicago,-87.68404,Parkview Auto Repair & Body Shop,"[South Brighton, South West Side]",,60609,IL,(773) 847-9626,http://parkviewautochicago.com/
78,78,9082.568,2928 W Armitage Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,quickoil@hotmail.com,3211f9d5-8b39-4223-98ea-bf4cfe040d6e,,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'19:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'sunday': [[u'9:30', u'16:30']], u'saturday': [[u'8:00', u'19:00']]}",Mon-Sat 8:00 AM-7:00 PM; Sun 9:30 AM-4:30 PM,41.917734,Chicago,-87.70056,Quick Oil,"[Logan Square, Humboldt]",,60647,IL,(773) 227-5555,http://quickoil.com
79,79,6189.2734,645 W Randolph St,,[4],"[[Automotive, Car Dealers and Leasing]]",us,info@fiatchicago.com,5baa6ba7-5ea9-4cfb-843e-cf236deb047d,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'18:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'saturday': [[u'10:00', u'18:00']]}",Mon-Thu 10:00 AM-8:00 PM; Fri-Sat 10:00 AM-6:00 PM,41.883956,Chicago,-87.644823,FIAT of Chicago,"[West and Near West Side, Haymarket, Near West Side]",,60661,IL,(312) 902-3428,http://www.fiatusaofchicago.com
